,PEOPLE_POSITIVE_CASES_COUNT,COUNTY_NAME,PROVINCE_STATE_NAME,REPORT_DATE,REPORT_DATE1,CONTINENT_NAME,DATA_SOURCE_NAME,PEOPLE_DEATH_NEW_COUNT,COUNTY_FIPS_NUMBER,COUNTRY_ALPHA_3_CODE,COUNTRY_SHORT_NAME,COUNTRY_ALPHA_2_CODE,PEOPLE_POSITIVE_NEW_CASES_COUNT,PEOPLE_DEATH_COUNT
228,1406,,,2020-08-22,2020-08-22,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,11,21
229,50335,,,2021-04-08,2021-04-08,Europe,JHU CSSE Global Timeseries,2,,CYP,Cyprus,CY,529,267
230,83970,,,2021-07-10,2021-07-10,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,882,381
231,10383,,,2020-11-30,2020-11-30,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,152,48
232,28095,,,2021-01-12,2021-01-12,Europe,JHU CSSE Global Timeseries,5,,CYP,Cyprus,CY,288,154
233,14476,,,2020-12-12,2020-12-12,Europe,JHU CSSE Global Timeseries,3,,CYP,Cyprus,CY,424,75
234,44980,,,2021-03-28,2021-03-28,Europe,JHU CSSE Global Timeseries,2,,CYP,Cyprus,CY,334,251
235,33339,,,2021-02-18,2021-02-18,Europe,JHU CSSE Global Timeseries,2,,CYP,Cyprus,CY,121,228
236,32023,,,2021-02-06,2021-02-06,Europe,JHU CSSE Global Timeseries,2,,CYP,Cyprus,CY,133,211
237,117379,,,2021-09-09,2021-09-09,Europe,JHU CSSE Global Timeseries,5,,CYP,Cyprus,CY,182,532
238,67506,,,2021-05-03,2021-05-03,Europe,JHU CSSE Global Timeseries,1,,CYP,Cyprus,CY,58,315
239,66202,,,2021-04-30,2021-04-30,Europe,JHU CSSE Global Timeseries,2,,CYP,Cyprus,CY,668,309
240,20408,,,2020-12-29,2020-12-29,Europe,JHU CSSE Global Timeseries,1,,CYP,Cyprus,CY,751,114
241,104438,,,2021-08-03,2021-08-03,Europe,JHU CSSE Global Timeseries,4,,CYP,Cyprus,CY,493,427
242,98498,,,2021-07-25,2021-07-25,Europe,JHU CSSE Global Timeseries,1,,CYP,Cyprus,CY,789,400
243,39554,,,2021-03-13,2021-03-13,Europe,JHU CSSE Global Timeseries,2,,CYP,Cyprus,CY,383,239
244,74703,,,2021-06-20,2021-06-20,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,62,375
245,119590,,,2021-09-25,2021-09-25,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,109,550
246,118216,,,2021-09-15,2021-09-15,Europe,JHU CSSE Global Timeseries,2,,CYP,Cyprus,CY,126,543
247,2047,,,2020-10-14,2020-10-14,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,0,25
248,31387,,,2021-02-01,2021-02-01,Europe,JHU CSSE Global Timeseries,2,,CYP,Cyprus,CY,160,200
249,4366,,,2020-11-01,2020-11-01,Europe,JHU CSSE Global Timeseries,1,,CYP,Cyprus,CY,149,26
250,1291,,,2020-08-13,2020-08-13,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,14,20
251,1208,,,2020-08-07,2020-08-07,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,13,19
252,595,,,2020-04-11,2020-04-11,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,31,10
253,465,,,2020-04-07,2020-04-07,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,19,9
254,132,,,2020-03-26,2020-03-26,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,8,3
255,0,,,2020-01-31,2020-01-31,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,0,0
256,0,,,2020-02-11,2020-02-11,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,0,0
257,1526,,,2020-09-14,2020-09-14,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,3,21
258,985,,,2020-06-18,2020-06-18,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,0,18
259,1509,,,2020-09-07,2020-09-07,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,2,21
260,1483,,,2020-08-30,2020-08-30,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,2,21
261,12867,,,2020-12-08,2020-12-08,Europe,JHU CSSE Global Timeseries,2,,CYP,Cyprus,CY,416,63
262,1233,,,2020-08-09,2020-08-09,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,11,19
263,1150,,,2020-08-03,2020-08-03,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,26,19
264,69058,,,2021-05-06,2021-05-06,Europe,JHU CSSE Global Timeseries,1,,CYP,Cyprus,CY,562,328
265,32901,,,2021-02-14,2021-02-14,Europe,JHU CSSE Global Timeseries,1,,CYP,Cyprus,CY,102,221
266,94754,,,2021-07-21,2021-07-21,Europe,JHU CSSE Global Timeseries,1,,CYP,Cyprus,CY,995,392
267,74117,,,2021-06-10,2021-06-10,Europe,JHU CSSE Global Timeseries,2,,CYP,Cyprus,CY,77,368
268,1847,,,2020-10-06,2020-10-06,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,23,22
269,903,,,2020-05-13,2020-05-13,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,2,16
270,119689,,,2021-09-26,2021-09-26,Europe,JHU CSSE Global Timeseries,1,,CYP,Cyprus,CY,99,551
271,119481,,,2021-09-24,2021-09-24,Europe,JHU CSSE Global Timeseries,2,,CYP,Cyprus,CY,145,550
272,72912,,,2021-05-23,2021-05-23,Europe,JHU CSSE Global Timeseries,1,,CYP,Cyprus,CY,91,354
273,72686,,,2021-05-21,2021-05-21,Europe,JHU CSSE Global Timeseries,2,,CYP,Cyprus,CY,77,351
274,31507,,,2021-02-02,2021-02-02,Europe,JHU CSSE Global Timeseries,3,,CYP,Cyprus,CY,120,203
275,988,,,2020-06-23,2020-06-23,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,2,19
276,81143,,,2021-07-07,2021-07-07,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,827,381
277,76552,,,2021-06-30,2021-06-30,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,332,375
278,9673,,,2020-11-27,2020-11-27,Europe,JHU CSSE Global Timeseries,1,,CYP,Cyprus,CY,220,48
279,117931,,,2021-09-13,2021-09-13,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,100,537
280,67448,,,2021-05-02,2021-05-02,Europe,JHU CSSE Global Timeseries,1,,CYP,Cyprus,CY,463,314
281,62545,,,2021-04-25,2021-04-25,Europe,JHU CSSE Global Timeseries,1,,CYP,Cyprus,CY,895,299
282,101636,,,2021-07-29,2021-07-29,Europe,JHU CSSE Global Timeseries,2,,CYP,Cyprus,CY,769,413
283,41401,,,2021-03-18,2021-03-18,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,382,242
284,118863,,,2021-09-19,2021-09-19,Europe,JHU CSSE Global Timeseries,2,,CYP,Cyprus,CY,140,547
285,1222,,,2020-08-08,2020-08-08,Europe,JHU CSSE Global Timeseries,0,,CYP,Cyprus,CY,14,19
286,1674628,,,2021-06-15,2021-06-15,Europe,JHU CSSE Global Timeseries,1,,NLD,Netherlands,NL,1032,17715
287,1983252,,,2021-09-18,2021-09-18,Europe,JHU CSSE Global Timeseries,4,,NLD,Netherlands,NL,2000,18111
288,59424,,,2020-08-11,2020-08-11,Europe,JHU CSSE Global Timeseries,-16,,NLD,Netherlands,NL,230,6141
289,59194,,,2020-08-10,2020-08-10,Europe,JHU CSSE Global Timeseries,0,,NLD,Netherlands,NL,630,6157
290,46647,,,2020-06-02,2020-06-02,Europe,JHU CSSE Global Timeseries,5,,NLD,Netherlands,NL,102,5967
291,1631384,,,2021-05-25,2021-05-25,Europe,JHU CSSE Global Timeseries,13,,NLD,Netherlands,NL,2462,17566
292,10866,,,2020-03-29,2020-03-29,Europe,JHU CSSE Global Timeseries,132,,NLD,Netherlands,NL,1104,771
293,0,,,2020-02-25,2020-02-25,Europe,JHU CSSE Global Timeseries,0,,NLD,Netherlands,NL,0,0
294,111626,,,2020-09-27,2020-09-27,Europe,JHU CSSE Global Timeseries,8,,NLD,Netherlands,NL,2995,6374
295,93778,,,2020-09-20,2020-09-20,Europe,JHU CSSE Global Timeseries,4,,NLD,Netherlands,NL,1844,6279
296,42093,,,2020-05-08,2020-05-08,Europe,JHU CSSE Global Timeseries,71,,NLD,Netherlands,NL,319,5359
297,31589,,,2020-04-18,2020-04-18,Europe,JHU CSSE Global Timeseries,142,,NLD,Netherlands,NL,1140,3601
298,1350665,,,2021-04-11,2021-04-11,Europe,JHU CSSE Global Timeseries,17,,NLD,Netherlands,NL,8218,16771
299,49914,,,2020-06-25,2020-06-25,Europe,JHU CSSE Global Timeseries,3,,NLD,Netherlands,NL,110,6100
300,53151,,,2020-07-27,2020-07-27,Europe,JHU CSSE Global Timeseries,-18,,NLD,Netherlands,NL,146,6141
301,550445,,,2020-12-05,2020-12-05,Europe,JHU CSSE Global Timeseries,39,,NLD,Netherlands,NL,6521,9662
302,543924,,,2020-12-04,2020-12-04,Europe,JHU CSSE Global Timeseries,58,,NLD,Netherlands,NL,5874,9623
303,1220945,,,2021-03-24,2021-03-24,Europe,JHU CSSE Global Timeseries,32,,NLD,Netherlands,NL,7579,16371
304,1610868,,,2021-05-19,2021-05-19,Europe,JHU CSSE Global Timeseries,15,,NLD,Netherlands,NL,4549,17488
305,46126,,,2020-05-29,2020-05-29,Europe,JHU CSSE Global Timeseries,28,,NLD,Netherlands,NL,176,5931
306,1968832,,,2021-09-11,2021-09-11,Europe,JHU CSSE Global Timeseries,6,,NLD,Netherlands,NL,2198,18068
307,1956348,,,2021-09-06,2021-09-06,Europe,JHU CSSE Global Timeseries,3,,NLD,Netherlands,NL,2115,18040
308,1951886,,,2021-09-04,2021-09-04,Europe,JHU CSSE Global Timeseries,9,,NLD,Netherlands,NL,2691,18035
309,1481323,,,2021-04-28,2021-04-28,Europe,JHU CSSE Global Timeseries,11,,NLD,Netherlands,NL,8649,17104
310,753905,,,2020-12-26,2020-12-26,Europe,JHU CSSE Global Timeseries,46,,NLD,Netherlands,NL,9848,10970
311,710683,,,2020-12-22,2020-12-22,Europe,JHU CSSE Global Timeseries,114,,NLD,Netherlands,NL,9810,10633
312,18803,,,2020-04-06,2020-04-06,Europe,JHU CSSE Global Timeseries,101,,NLD,Netherlands,NL,952,1867
313,3631,,,2020-03-21,2020-03-21,Europe,JHU CSSE Global Timeseries,30,,NLD,Netherlands,NL,637,136
314,1135,,,2020-03-15,2020-03-15,Europe,JHU CSSE Global Timeseries,8,,NLD,Netherlands,NL,176,20
315,24,,,2020-03-03,2020-03-03,Europe,JHU CSSE Global Timeseries,0,,NLD,Netherlands,NL,6,0
316,6,,,2020-02-29,2020-02-29,Europe,JHU CSSE Global Timeseries,0,,NLD,Netherlands,NL,5,0
317,0,,,2020-02-01,2020-02-01,Europe,JHU CSSE Global Timeseries,0,,NLD,Netherlands,NL,0,0
318,0,,,2020-01-27,2020-01-27,Europe,JHU CSSE Global Timeseries,0,,NLD,Netherlands,NL,0,0
319,1755126,,,2021-07-14,2021-07-14,Europe,JHU CSSE Global Timeseries,1,,NLD,Netherlands,NL,10426,17770
320,1073971,,,2021-02-25,2021-02-25,Europe,JHU CSSE Global Timeseries,32,,NLD,Netherlands,NL,5011,15438
321,341374,,,2020-10-30,2020-10-30,Europe,JHU CSSE Global Timeseries,87,,NLD,Netherlands,NL,11119,7345
322,81012,,,2020-09-12,2020-09-12,Europe,JHU CSSE Global Timeseries,1,,NLD,Netherlands,NL,1231,6253
323,1851329,,,2021-07-27,2021-07-27,Europe,JHU CSSE Global Timeseries,3,,NLD,Netherlands,NL,3957,17804
324,1201545,,,2021-03-21,2021-03-21,Europe,JHU CSSE Global Timeseries,15,,NLD,Netherlands,NL,6965,16275
325,0,,,2020-01-26,2020-01-26,Europe,JHU CSSE Global Timeseries,0,,BEL,Belgium,BE,0,0
326,1136726,,,2021-08-08,2021-08-08,Europe,JHU CSSE Global Timeseries,0,,BEL,Belgium,BE,0,25268
327,1057903,,,2021-05-28,2021-05-28,Europe,JHU CSSE Global Timeseries,8,,BEL,Belgium,BE,2360,24910
328,93455,,,2020-09-13,2020-09-13,Europe,JHU CSSE Global Timeseries,2,,BEL,Belgium,BE,977,9925
329,40956,,,2020-04-21,2020-04-21,Europe,JHU CSSE Global Timeseries,170,,BEL,Belgium,BE,973,5998
330,61361,,,2020-06-29,2020-06-29,Europe,JHU CSSE Global Timeseries,0,,BEL,Belgium,BE,66,9732
331,949996,,,2021-04-18,2021-04-18,Europe,JHU CSSE Global Timeseries,29,,BEL,Belgium,BE,2996,23747
332,561803,,,2020-11-24,2020-11-24,Europe,JHU CSSE Global Timeseries,183,,BEL,Belgium,BE,1901,15938
333,559902,,,2020-11-23,2020-11-23,Europe,JHU CSSE Global Timeseries,137,,BEL,Belgium,BE,1123,15755
334,63499,,,2020-07-17,2020-07-17,Europe,JHU CSSE Global Timeseries,5,,BEL,Belgium,BE,261,9800
335,62058,,,2020-07-06,2020-07-06,Europe,JHU CSSE Global Timeseries,3,,BEL,Belgium,BE,42,9774
336,1014351,,,2021-05-08,2021-05-08,Europe,JHU CSSE Global Timeseries,28,,BEL,Belgium,BE,3364,24511
337,743882,,,2021-02-17,2021-02-17,Europe,JHU CSSE Global Timeseries,43,,BEL,Belgium,BE,2677,21793
338,1205516,,,2021-09-12,2021-09-12,Europe,JHU CSSE Global Timeseries,0,,BEL,Belgium,BE,0,25454
339,1073358,,,2021-06-09,2021-06-09,Europe,JHU CSSE Global Timeseries,10,,BEL,Belgium,BE,1183,25061
340,468213,,,2020-11-04,2020-11-04,Europe,JHU CSSE Global Timeseries,205,,BEL,Belgium,BE,15672,12331
341,429229,,,2020-10-31,2020-10-31,Europe,JHU CSSE Global Timeseries,173,,BEL,Belgium,BE,16915,11625
342,58685,,,2020-06-03,2020-06-03,Europe,JHU CSSE Global Timeseries,17,,BEL,Belgium,BE,70,9522
343,109,,,2020-03-06,2020-03-06,Europe,JHU CSSE Global Timeseries,0,,BEL,Belgium,BE,59,0
344,99649,,,2020-09-18,2020-09-18,Europe,JHU CSSE Global Timeseries,1,,BEL,Belgium,BE,1673,9937
345,939309,,,2021-04-15,2021-04-15,Europe,JHU CSSE Global Timeseries,33,,BEL,Belgium,BE,3993,23636
346,62016,,,2020-07-05,2020-07-05,Europe,JHU CSSE Global Timeseries,0,,BEL,Belgium,BE,178,9771
347,1093700,,,2021-07-09,2021-07-09,Europe,JHU CSSE Global Timeseries,2,,BEL,Belgium,BE,1223,25198
348,609211,,,2020-12-14,2020-12-14,Europe,JHU CSSE Global Timeseries,103,,BEL,Belgium,BE,1074,18054
349,892585,,,2021-04-02,2021-04-02,Europe,JHU CSSE Global Timeseries,38,,BEL,Belgium,BE,4665,23083
350,1031923,,,2021-05-16,2021-05-16,Europe,JHU CSSE Global Timeseries,23,,BEL,Belgium,BE,1852,24709
351,986622,,,2021-04-29,2021-04-29,Europe,JHU CSSE Global Timeseries,45,,BEL,Belgium,BE,3663,24185
352,780251,,,2021-03-04,2021-03-04,Europe,JHU CSSE Global Timeseries,27,,BEL,Belgium,BE,2643,22196
353,772294,,,2021-03-01,2021-03-01,Europe,JHU CSSE Global Timeseries,29,,BEL,Belgium,BE,783,22106
354,639734,,,2020-12-28,2020-12-28,Europe,JHU CSSE Global Timeseries,34,,BEL,Belgium,BE,857,19234
355,8,,,2020-03-02,2020-03-02,Europe,JHU CSSE Global Timeseries,0,,BEL,Belgium,BE,6,0
356,1113465,,,2021-07-24,2021-07-24,Europe,JHU CSSE Global Timeseries,3,,BEL,Belgium,BE,1304,25220
357,785809,,,2021-03-06,2021-03-06,Europe,JHU CSSE Global Timeseries,25,,BEL,Belgium,BE,2799,22240
358,691854,,,2021-01-23,2021-01-23,Europe,JHU CSSE Global Timeseries,51,,BEL,Belgium,BE,2583,20726
359,50509,,,2020-05-05,2020-05-05,Europe,JHU CSSE Global Timeseries,92,,BEL,Belgium,BE,242,8016
360,1124715,,,2021-08-01,2021-08-01,Europe,JHU CSSE Global Timeseries,0,,BEL,Belgium,BE,0,25241
361,1071271,,,2021-06-07,2021-06-07,Europe,JHU CSSE Global Timeseries,8,,BEL,Belgium,BE,469,25041
362,61427,,,2020-06-30,2020-06-30,Europe,JHU CSSE Global Timeseries,15,,BEL,Belgium,BE,66,9747
363,59819,,,2020-06-12,2020-06-12,Europe,JHU CSSE Global Timeseries,10,,BEL,Belgium,BE,108,9646
364,531280,,,2020-11-14,2020-11-14,Europe,JHU CSSE Global Timeseries,197,,BEL,Belgium,BE,6268,14303
365,63706,,,2020-07-18,2020-07-18,Europe,JHU CSSE Global Timeseries,0,,BEL,Belgium,BE,207,9800
366,591756,,,2020-12-06,2020-12-06,Europe,JHU CSSE Global Timeseries,66,,BEL,Belgium,BE,1814,17320
367,1023583,,,2021-05-12,2021-05-12,Europe,JHU CSSE Global Timeseries,21,,BEL,Belgium,BE,3251,24630
368,1016609,,,2021-05-09,2021-05-09,Europe,JHU CSSE Global Timeseries,40,,BEL,Belgium,BE,2258,24551
369,774344,,,2021-03-02,2021-03-02,Europe,JHU CSSE Global Timeseries,35,,BEL,Belgium,BE,2050,22141
370,55559,,,2020-05-18,2020-05-18,Europe,JHU CSSE Global Timeseries,28,,BEL,Belgium,BE,279,9080
371,0,,,2020-02-02,2020-02-02,Europe,JHU CSSE Global Timeseries,0,,BEL,Belgium,BE,0,0
372,53081,,,2020-05-10,2020-05-10,Europe,JHU CSSE Global Timeseries,75,,BEL,Belgium,BE,485,8656
373,85911,,,2020-09-02,2020-09-02,Europe,JHU CSSE Global Timeseries,1,,BEL,Belgium,BE,424,9898
374,1187506,,,2021-09-01,2021-09-01,Europe,JHU CSSE Global Timeseries,2,,BEL,Belgium,BE,2842,25382
375,1177909,,,2021-08-27,2021-08-27,Europe,JHU CSSE Global Timeseries,6,,BEL,Belgium,BE,2334,25360
376,1163726,,,2021-08-21,2021-08-21,Europe,JHU CSSE Global Timeseries,0,,BEL,Belgium,BE,0,25320
377,876842,,,2021-03-30,2021-03-30,Europe,JHU CSSE Global Timeseries,45,,BEL,Belgium,BE,3906,22966
378,1247197,,,2021-10-01,2021-10-01,Europe,JHU CSSE Global Timeseries,10,,BEL,Belgium,BE,2243,25612
379,230480,,,2020-10-19,2020-10-19,Europe,JHU CSSE Global Timeseries,30,,BEL,Belgium,BE,8227,10443
380,1226682,,,2021-09-21,2021-09-21,Europe,JHU CSSE Global Timeseries,7,,BEL,Belgium,BE,1797,25524
381,56235,,,2020-05-21,2020-05-21,Europe,JHU CSSE Global Timeseries,36,,BEL,Belgium,BE,252,9186
382,1052652,,,2021-05-26,2021-05-26,Europe,JHU CSSE Global Timeseries,16,,BEL,Belgium,BE,1975,24889
383,1149869,,,2021-08-13,2021-08-13,Europe,JHU CSSE Global Timeseries,2,,BEL,Belgium,BE,2014,25287
384,31119,,,2020-04-14,2020-04-14,Europe,JHU CSSE Global Timeseries,254,,BEL,Belgium,BE,530,4157
385,1,,,2020-02-17,2020-02-17,Europe,JHU CSSE Global Timeseries,0,,BEL,Belgium,BE,0,0
386,91537,,,2020-09-11,2020-09-11,Europe,JHU CSSE Global Timeseries,2,,BEL,Belgium,BE,969,9919
387,47334,,,2020-04-28,2020-04-28,Europe,JHU CSSE Global Timeseries,124,,BEL,Belgium,BE,647,7331
388,45325,,,2020-04-25,2020-04-25,Europe,JHU CSSE Global Timeseries,238,,BEL,Belgium,BE,1032,6917
389,79479,,,2020-08-19,2020-08-19,Europe,JHU CSSE Global Timeseries,10,,BEL,Belgium,BE,582,9969
390,1086508,,,2021-07-03,2021-07-03,Europe,JHU CSSE Global Timeseries,0,,BEL,Belgium,BE,0,25185
391,64627,,,2020-07-22,2020-07-22,Europe,JHU CSSE Global Timeseries,3,,BEL,Belgium,BE,369,9808
392,63238,,,2020-07-16,2020-07-16,Europe,JHU CSSE Global Timeseries,7,,BEL,Belgium,BE,366,9795
393,655732,,,2021-01-06,2021-01-06,Europe,JHU CSSE Global Timeseries,56,,BEL,Belgium,BE,2997,19883
394,75647,,,2020-08-12,2020-08-12,Europe,JHU CSSE Global Timeseries,15,,BEL,Belgium,BE,639,9900
395,860731,,,2021-03-26,2021-03-26,Europe,JHU CSSE Global Timeseries,36,,BEL,Belgium,BE,6123,22852
396,632321,,,2020-12-23,2020-12-23,Europe,JHU CSSE Global Timeseries,118,,BEL,Belgium,BE,3212,18939
397,1098332,,,2021-07-13,2021-07-13,Europe,JHU CSSE Global Timeseries,2,,BEL,Belgium,BE,1303,25207
398,993434,,,2021-05-01,2021-05-01,Europe,JHU CSSE Global Timeseries,28,,BEL,Belgium,BE,3205,24258
399,707837,,,2021-01-30,2021-01-30,Europe,JHU CSSE Global Timeseries,48,,BEL,Belgium,BE,2717,21066
400,15348,,,2020-04-02,2020-04-02,Europe,JHU CSSE Global Timeseries,183,,BEL,Belgium,BE,1384,1011
401,689,,,2020-03-14,2020-03-14,Europe,JHU CSSE Global Timeseries,1,,BEL,Belgium,BE,130,4
402,267,,,2020-03-10,2020-03-10,Europe,JHU CSSE Global Timeseries,0,,BEL,Belgium,BE,28,0
403,1124715,,,2021-07-31,2021-07-31,Europe,JHU CSSE Global Timeseries,0,,BEL,Belgium,BE,0,25241
404,787891,,,2021-03-07,2021-03-07,Europe,JHU CSSE Global Timeseries,21,,BEL,Belgium,BE,2082,22261
405,520393,,,2020-11-12,2020-11-12,Europe,JHU CSSE Global Timeseries,133,,BEL,Belgium,BE,5002,13891
406,515391,,,2020-11-11,2020-11-11,Europe,JHU CSSE Global Timeseries,197,,BEL,Belgium,BE,7916,13758
407,48640,,,2020-06-13,2020-06-13,Europe,JHU CSSE Global Timeseries,4,,NLD,Netherlands,NL,179,6057
408,906956,,,2021-01-16,2021-01-16,Europe,JHU CSSE Global Timeseries,97,,NLD,Netherlands,NL,5260,12965
409,1986241,,,2021-09-20,2021-09-20,Europe,JHU CSSE Global Timeseries,9,,NLD,Netherlands,NL,1326,18123
410,281052,,,2020-10-24,2020-10-24,Europe,JHU CSSE Global Timeseries,55,,NLD,Netherlands,NL,8651,7019
411,140471,,,2020-10-05,2020-10-05,Europe,JHU CSSE Global Timeseries,0,,NLD,Netherlands,NL,4579,6454
412,1088690,,,2021-02-28,2021-02-28,Europe,JHU CSSE Global Timeseries,20,,NLD,Netherlands,NL,4669,15563
413,55098,,,2020-08-02,2020-08-02,Europe,JHU CSSE Global Timeseries,1,,NLD,Netherlands,NL,366,6149
414,932884,,,2021-01-21,2021-01-21,Europe,JHU CSSE Global Timeseries,89,,NLD,Netherlands,NL,5774,13337
415,48087,,,2020-06-10,2020-06-10,Europe,JHU CSSE Global Timeseries,11,,NLD,Netherlands,NL,184,6042
416,0,,,2020-02-03,2020-02-03,Europe,JHU CSSE Global Timeseries,0,,NLD,Netherlands,NL,0,0
417,0,,,2020-01-29,2020-01-29,Europe,JHU CSSE Global Timeseries,0,,NLD,Netherlands,NL,0,0
418,1654282,,,2021-06-02,2021-06-02,Europe,JHU CSSE Global Timeseries,12,,NLD,Netherlands,NL,2502,17644
419,43481,,,2020-05-14,2020-05-14,Europe,JHU CSSE Global Timeseries,28,,NLD,Netherlands,NL,270,5590
420,50487,,,2020-07-03,2020-07-03,Europe,JHU CSSE Global Timeseries,2,,NLD,Netherlands,NL,75,6120
421,1685825,,,2021-07-01,2021-07-01,Europe,JHU CSSE Global Timeseries,3,,NLD,Netherlands,NL,825,17748
422,51146,,,2020-07-14,2020-07-14,Europe,JHU CSSE Global Timeseries,-2,,NLD,Netherlands,NL,53,6135
423,1934283,,,2021-08-28,2021-08-28,Europe,JHU CSSE Global Timeseries,9,,NLD,Netherlands,NL,2450,17994
424,1583767,,,2021-05-13,2021-05-13,Europe,JHU CSSE Global Timeseries,14,,NLD,Netherlands,NL,6013,17413
425,997751,,,2021-02-05,2021-02-05,Europe,JHU CSSE Global Timeseries,60,,NLD,Netherlands,NL,4321,14294
426,1954233,,,2021-09-05,2021-09-05,Europe,JHU CSSE Global Timeseries,2,,NLD,Netherlands,NL,2347,18037
427,1798570,,,2021-07-18,2021-07-18,Europe,JHU CSSE Global Timeseries,1,,NLD,Netherlands,NL,10135,17776
428,1186987,,,2021-03-19,2021-03-19,Europe,JHU CSSE Global Timeseries,46,,NLD,Netherlands,NL,7375,16244
429,1681580,,,2021-06-24,2021-06-24,Europe,JHU CSSE Global Timeseries,1,,NLD,Netherlands,NL,700,17735
430,970602,,,2021-01-29,2021-01-29,Europe,JHU CSSE Global Timeseries,56,,NLD,Netherlands,NL,4350,13872
431,921580,,,2021-01-19,2021-01-19,Europe,JHU CSSE Global Timeseries,106,,NLD,Netherlands,NL,4272,13162
432,56982,,,2020-08-06,2020-08-06,Europe,JHU CSSE Global Timeseries,0,,NLD,Netherlands,NL,601,6153
433,54301,,,2020-07-31,2020-07-31,Europe,JHU CSSE Global Timeseries,0,,NLD,Netherlands,NL,338,6147
434,0,,,2020-02-04,2020-02-04,Europe,JHU CSSE Global Timeseries,0,,NLD,Netherlands,NL,0,0
435,100597,,,2020-09-23,2020-09-23,Europe,JHU CSSE Global Timeseries,5,,NLD,Netherlands,NL,2357,6296
436,68624,,,2020-08-27,2020-08-27,Europe,JHU CSSE Global Timeseries,3,,NLD,Netherlands,NL,510,6218
437,513325,,,2020-11-28,2020-11-28,Europe,JHU CSSE Global Timeseries,59,,NLD,Netherlands,NL,4459,9326
438,484648,,,2020-11-22,2020-11-22,Europe,JHU CSSE Global Timeseries,21,,NLD,Netherlands,NL,5388,8891
439,878263,,,2021-01-11,2021-01-11,Europe,JHU CSSE Global Timeseries,50,,NLD,Netherlands,NL,5416,12411
440,1918769,,,2021-08-22,2021-08-22,Europe,JHU CSSE Global Timeseries,6,,NLD,Netherlands,NL,2453,17953
441,1302146,,,2021-04-04,2021-04-04,Europe,JHU CSSE Global Timeseries,16,,NLD,Netherlands,NL,6822,16622
442,1213366,,,2021-03-23,2021-03-23,Europe,JHU CSSE Global Timeseries,49,,NLD,Netherlands,NL,5560,16339
443,9057629,,,2021-10-31,2021-10-31,Europe,JHU CSSE Global Timeseries,74,,GBR,United Kingdom,GB,37667,140632
444,9097311,,,2021-11-01,2021-11-01,Europe,JHU CSSE Global Timeseries,40,,GBR,United Kingdom,GB,39682,140672
445,9130857,,,2021-11-02,2021-11-02,Europe,JHU CSSE Global Timeseries,292,,GBR,United Kingdom,GB,33546,140964
446,9171660,,,2021-11-03,2021-11-03,Europe,JHU CSSE Global Timeseries,217,,GBR,United Kingdom,GB,40803,141181
447,9208219,,,2021-11-04,2021-11-04,Europe,JHU CSSE Global Timeseries,214,,GBR,United Kingdom,GB,36559,141395
448,9241916,,,2021-11-05,2021-11-05,Europe,JHU CSSE Global Timeseries,193,,GBR,United Kingdom,GB,33697,141588
449,9272066,,,2021-11-06,2021-11-06,Europe,JHU CSSE Global Timeseries,155,,GBR,United Kingdom,GB,30150,141743
450,9301909,,,2021-11-07,2021-11-07,Europe,JHU CSSE Global Timeseries,62,,GBR,United Kingdom,GB,29843,141805
451,9333891,,,2021-11-08,2021-11-08,Europe,JHU CSSE Global Timeseries,57,,GBR,United Kingdom,GB,31982,141862
452,9366676,,,2021-11-09,2021-11-09,Europe,JHU CSSE Global Timeseries,262,,GBR,United Kingdom,GB,32785,142124
